Node 1	Node 2	Date	% Error	Value	Threshold	Threshold Adhered To
lead	335943118042218	1993-08-29	99.0	20.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1993-08-30	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1994-04-04	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1994-04-05	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1994-04-05	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1994-04-06	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1994-04-07	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1994-04-08	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1994-04-21	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042218	1994-06-01	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-10	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-11	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-12	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-13	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-16	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-23	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-24	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-28	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-29	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1993-08-30	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1994-04-04	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1994-04-05	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1994-04-05	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1994-04-06	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1994-04-07	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1994-04-08	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1994-04-21	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042219	1994-06-01	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-10	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-11	99.0	20.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-12	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-13	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-16	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-23	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-24	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-28	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-29	99.0	20.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1993-08-30	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1994-04-04	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1994-04-05	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1994-04-05	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1994-04-06	99.0	20.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1994-04-07	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1994-04-08	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1994-04-21	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042221	1994-06-01	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-10	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-11	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-12	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-13	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-16	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-23	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-28	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-29	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042223	1993-08-30	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-10	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-11	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-12	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-13	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-16	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-23	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-24	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-28	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-29	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042224	1993-08-30	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-10	44.0	9.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-11	23.999999999999996	5.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-12	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-13	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-16	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-23	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-24	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-28	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-29	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042225	1993-08-30	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-10	9.0	2.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-11	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-12	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-13	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-16	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-23	18.999999999999996	4.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-28	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-29	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042226	1993-08-30	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-10	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-11	233.99999999999997	47.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-12	163.99999999999997	33.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-13	9.0	2.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-16	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-23	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-24	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-28	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-29	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042227	1993-08-30	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-11	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-12	9.0	2.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-13	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-16	9.0	2.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-23	9.0	2.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-24	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-28	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-29	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042228	1993-08-30	9.0	2.0	0.2	USEPA_MCL_Goal
lead	335943118042231	1993-08-11	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042231	1993-08-16	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042231	1993-08-23	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042231	1993-08-30	4.0	1.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-10	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-11	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-12	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-13	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-16	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-23	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-24	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-28	99.0	20.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-29	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1993-08-30	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1994-04-04	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1994-04-05	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1994-04-06	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1994-04-07	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1994-04-08	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1994-04-21	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042242	1994-06-01	99.0	20.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-10	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-11	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-12	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-13	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-16	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-23	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-24	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-28	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-29	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1993-08-30	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1994-04-04	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1994-04-05	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1994-04-06	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1994-04-07	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1994-04-08	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1994-04-21	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042244	1994-06-01	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335013118142501	1998-01-06	498.99999999999994	100.0	0.2	USEPA_MCL_Goal
lead	335013118142502	1998-01-05	498.99999999999994	100.0	0.2	USEPA_MCL_Goal
lead	335013118142503	1998-01-06	498.99999999999994	100.0	0.2	USEPA_MCL_Goal
lead	335013118142504	1998-01-06	498.99999999999994	100.0	0.2	USEPA_MCL_Goal
lead	335047118061601	1995-09-27	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335208118073801	1995-09-27	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335215118102001	1997-06-27	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335352118044001	1995-09-15	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335435118115201	1995-09-14	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335738118051301	1994-04-07	99.0	20.0	0.2	USEPA_MCL_Goal
lead	335810118070201	1995-09-28	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335858118183301	1995-09-12	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335859118045001	1994-04-07	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335921118043001	1994-04-06	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335935118042901	1994-04-06	49.0	10.0	0.2	USEPA_MCL_Goal
lead	335943118042403	1994-09-21	49.0	10.0	0.2	USEPA_MCL_Goal
lead	340045118035501	1994-04-07	49.0	10.0	0.2	USEPA_MCL_Goal
lead	340045118035501	1994-09-21	49.0	10.0	0.2	USEPA_MCL_Goal
manganese	335112118090404	1995-10-10	1.4	120.0	50.0	USEPA_Sec_MCL
manganese	335112118090404	1996-03-22	1.6	130.0	50.0	USEPA_Sec_MCL
manganese	335112118090404	1997-04-24	1.48	124.0	50.0	USEPA_Sec_MCL
manganese	335112118090404	1998-04-30	1.62	131.0	50.0	USEPA_Sec_MCL
manganese	335112118090406	1995-09-25	2.6	180.0	50.0	USEPA_Sec_MCL
manganese	335112118090406	1996-03-21	8.6	480.0	50.0	USEPA_Sec_MCL
manganese	335112118090406	1997-04-24	7.94	447.0	50.0	USEPA_Sec_MCL
manganese	335112118090406	1998-04-30	7.84	442.0	50.0	USEPA_Sec_MCL
manganese	335642118103705	1999-08-06	1.14	107.0	50.0	USEPA_Sec_MCL
manganese	335818118051201	1999-03-31	2.88	194.0	50.0	USEPA_Sec_MCL
manganese	335818118051206	1999-03-31	22.2	1160.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-10	4.8	290.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-11	4.8	290.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-12	4.4	270.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-13	3.8	240.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-16	4.8	290.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-23	7.0	400.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-24	7.0	400.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-28	7.0	400.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-29	7.2	410.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1993-08-30	6.6	380.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1994-04-04	0.54	77.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1994-04-05	0.38	69.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1994-04-05	0.28	64.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1994-06-01	4.0	250.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-07-22	16.04	852.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-07-25	0.5259999999999999	76.3	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-08-01	0.4019999999999999	70.1	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-08-08	0.746	87.3	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-08-12	0.9980000000000001	99.9	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-08-19	1.36	118.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-08-26	1.74	137.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-08-28	2.08	154.0	50.0	USEPA_Sec_MCL
manganese	335943118042215	1997-09-02	2.3	165.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-10	14.8	790.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-11	14.6	780.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-12	12.8	690.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-13	13.6	730.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-16	13.8	740.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-23	13.2	710.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-24	13.4	720.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-28	12.8	690.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-29	13.6	730.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1993-08-30	12.6	680.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1994-04-04	4.2	260.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1994-04-05	3.6	230.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1994-04-05	2.8	190.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1994-04-06	1.6	130.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1994-04-08	0.24	62.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1994-04-21	1.6	130.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1994-06-01	7.4	420.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1997-08-01	0.46800000000000014	73.4	50.0	USEPA_Sec_MCL
manganese	335943118042220	1997-08-08	1.12	106.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1997-08-12	1.16	108.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1997-08-19	1.52	126.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1997-08-26	1.48	124.0	50.0	USEPA_Sec_MCL
manganese	335943118042220	1997-08-28	1.76	138.0	50.0	USEPA_Sec_MCL
manganese	335943118042229	1993-08-11	0.72	86.0	50.0	USEPA_Sec_MCL
manganese	335943118042229	1993-08-12	1.6	130.0	50.0	USEPA_Sec_MCL
manganese	335943118042229	1993-08-13	2.0	150.0	50.0	USEPA_Sec_MCL
manganese	335943118042229	1993-08-16	2.2	160.0	50.0	USEPA_Sec_MCL
manganese	335943118042229	1993-08-23	1.8	140.0	50.0	USEPA_Sec_MCL
manganese	335943118042229	1993-08-24	1.2	110.0	50.0	USEPA_Sec_MCL
manganese	335943118042229	1993-08-28	2.4	170.0	50.0	USEPA_Sec_MCL
manganese	335943118042229	1993-08-29	2.2	160.0	50.0	USEPA_Sec_MCL
manganese	335943118042243	1994-09-19	1.2	110.0	50.0	USEPA_Sec_MCL
manganese	335943118042243	1997-04-14	12.16	658.0	50.0	USEPA_Sec_MCL
manganese	335943118042243	1997-08-01	15.64	832.0	50.0	USEPA_Sec_MCL
manganese	335943118042243	1997-08-26	16.02	851.0	50.0	USEPA_Sec_MCL
manganese	335943118042243	1997-09-02	18.94	997.0	50.0	USEPA_Sec_MCL
manganese	335943118042243	1997-09-11	18.98	999.0	50.0	USEPA_Sec_MCL
manganese	335943118042243	1998-08-25	27.4	1420.0	50.0	USEPA_Sec_MCL
manganese	335943118042243	1998-08-28	26.4	1370.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-10	9.6	530.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-11	0.34	67.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-12	0.38	69.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-13	0.28	64.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-16	0.3	65.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-23	0.34	67.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-24	0.26	63.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-28	0.22	61.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-29	0.3	65.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1993-08-30	0.36	68.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-04-04	0.48	74.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-04-05	0.44	72.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-04-06	0.58	79.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-04-07	0.76	88.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-04-07	0.8	90.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-04-08	1.2	110.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-04-21	0.88	94.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-06-01	1.4	120.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1994-09-19	0.92	96.0	50.0	USEPA_Sec_MCL
manganese	335943118042245	1998-08-25	19.2	1010.0	50.0	USEPA_Sec_MCL
manganese	335943118042249	1999-08-10	0.45400000000000007	72.7	50.0	USEPA_Sec_MCL
manganese	335946118042102	1997-08-26	13.38	719.0	50.0	USEPA_Sec_MCL
manganese	335946118042102	1998-08-25	9.3	515.0	50.0	USEPA_Sec_MCL
manganese	342422118401702	1999-10-19	2.94	197.0	50.0	USEPA_Sec_MCL
manganese	334657118160005	1998-01-17	3.56	228.0	50.0	USEPA_Sec_MCL
manganese	334657118160005	1999-02-18	3.78	239.0	50.0	USEPA_Sec_MCL
manganese	335517118081306	1997-12-31	0.47199999999999986	73.6	50.0	USEPA_Sec_MCL
manganese	335517118081306	1998-05-02	0.754	87.7	50.0	USEPA_Sec_MCL
manganese	334815118184701	1999-04-20	2.7	185.0	50.0	USEPA_Sec_MCL
manganese	334815118184702	1999-04-20	1.72	136.0	50.0	USEPA_Sec_MCL
manganese	334815118184703	1999-04-22	0.9440000000000001	97.2	50.0	USEPA_Sec_MCL
manganese	334815118184704	1999-04-19	1.1	105.0	50.0	USEPA_Sec_MCL
manganese	334815118184705	1999-04-19	3.04	202.0	50.0	USEPA_Sec_MCL
manganese	335049118032904	1999-08-02	0.634	81.7	50.0	USEPA_Sec_MCL
manganese	335049118032905	1999-08-03	1.42	121.0	50.0	USEPA_Sec_MCL
manganese	335049118032906	1999-08-04	1.9	145.0	50.0	USEPA_Sec_MCL
manganese	335112118090402	1995-09-29	0.1	55.0	50.0	USEPA_Sec_MCL
manganese	335112118090405	1995-09-25	0.56	78.0	50.0	USEPA_Sec_MCL
manganese	335112118090405	1996-03-22	0.72	86.0	50.0	USEPA_Sec_MCL
manganese	335112118090405	1997-04-24	0.23200000000000004	61.6	50.0	USEPA_Sec_MCL
manganese	335112118090405	1998-04-30	0.13799999999999998	56.9	50.0	USEPA_Sec_MCL
manganese	335258118002404	1999-08-05	0.5780000000000001	78.9	50.0	USEPA_Sec_MCL
manganese	335258118002405	1999-08-05	0.67	83.5	50.0	USEPA_Sec_MCL
manganese	335431118173101	1995-11-30	0.36	68.0	50.0	USEPA_Sec_MCL
manganese	335431118173102	1995-11-29	0.74	87.0	50.0	USEPA_Sec_MCL
manganese	335431118173102	1996-06-07	0.44	72.0	50.0	USEPA_Sec_MCL
manganese	335431118173102	1997-04-11	0.4159999999999999	70.8	50.0	USEPA_Sec_MCL
manganese	335443118215502	1999-08-07	0.02200000000000003	51.1	50.0	USEPA_Sec_MCL
manganese	335443118215503	1999-08-07	0.43	71.5	50.0	USEPA_Sec_MCL
manganese	335443118215504	1999-08-07	0.21	60.5	50.0	USEPA_Sec_MCL
manganese	335443118215505	1999-08-07	1.38	119.0	50.0	USEPA_Sec_MCL
manganese	335443118215506	1999-08-17	14.94	797.0	50.0	USEPA_Sec_MCL
manganese	335524118152002	1998-01-07	0.014000000000000058	50.7	50.0	USEPA_Sec_MCL
manganese	335524118152004	1998-01-08	0.74	87.0	50.0	USEPA_Sec_MCL
manganese	335546118024303	1999-04-23	0.8880000000000001	94.4	50.0	USEPA_Sec_MCL
manganese	335546118024304	1999-04-23	0.3580000000000001	67.9	50.0	USEPA_Sec_MCL
manganese	335642118103701	1999-08-06	0.07599999999999994	53.8	50.0	USEPA_Sec_MCL
manganese	335719118101501	1999-08-06	0.21799999999999997	60.9	50.0	USEPA_Sec_MCL
manganese	335801118213101	1999-04-27	0.015999999999999945	50.8	50.0	USEPA_Sec_MCL
manganese	335801118213103	1999-04-26	3.78	239.0	50.0	USEPA_Sec_MCL
manganese	335801118213104	1999-04-27	2.3	165.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-11	17.6	930.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-12	18.4	970.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-13	18.4	970.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-16	18.8	990.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-23	18.2	960.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-24	16.2	860.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-28	18.0	950.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-29	19.0	1000.0	50.0	USEPA_Sec_MCL
manganese	335943118042201	1993-08-30	18.6	980.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-10	8.2	460.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-11	8.2	460.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-12	8.2	460.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-13	7.8	440.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-16	8.0	450.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-23	8.2	460.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-24	8.2	460.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-28	8.8	490.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-29	9.2	510.0	50.0	USEPA_Sec_MCL
manganese	335943118042202	1993-08-30	8.4	470.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-10	21.0	1100.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-11	16.8	890.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-12	14.2	760.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-13	13.4	720.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-16	13.0	700.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-23	13.0	700.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-24	14.0	750.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-28	18.8	990.0	50.0	USEPA_Sec_MCL
manganese	335943118042204	1993-08-29	15.8	840.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-10	47.0	2400.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-11	39.0	2000.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-12	39.0	2000.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-13	37.0	1900.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-16	41.0	2100.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-23	43.0	2200.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-24	41.0	2100.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-28	37.0	1900.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-29	35.0	1800.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1993-08-30	35.0	1800.0	50.0	USEPA_Sec_MCL
manganese	335943118042205	1994-04-04	53.0	2700.0	50.0	USEPA_Sec_MCL
